fileName,script,labels
Ses05F_impro01_M013,Don't ask me to have somebody else come over here and move you myself.  I can't come back over there.  I'll get security if you need me to.,fru
Ses05F_impro01_F013,"Please, I don't think that's necessary.  I'm just asking, maybe you could call over and say that somebody miss informed her because I didn't pick to stand in this line.  I asked them where to stand, and they told me here.",fru
Ses05F_impro01_M014,"what, no, I'm sure they did not tell you here.",fru
Ses05F_impro01_F014,"No, they did.  The lady over there told me to stand in this line and I've been here for an hour.",fru
Ses05F_impro01_M015,"what The lady, what? the janitor?",fru
Ses05F_impro01_F015,No.,fru
Ses05F_impro01_M016,"You asked the janitor what line to stand in?  Obviously, that's not going to be the right thing.",xxx
Ses05F_impro01_F016,"No, I'm not, I'm sorry.I'm not stupid.",fru
Ses05F_impro01_M017,"I'm not saying that you're stupid, ma'am.  I think you just said that you were stupid.",fru
Ses05F_impro01_F017,Isn't there anything you can do?  Just call over and ask them if I can go to the front of the line in the other line.,ang
Ses05F_impro01_M018,"It doesn't work that way here, ma'am.",fru
Ses05F_impro01_F018,Why not?,ang
Ses05F_impro01_M019,There is a strict system here.  You need to wait in the right line for the right thing.  This is the line for registration.,fru
Ses05F_impro01_F019,"Except they're going tell, are you going to tell me the right line to stand in this time at least?",fru
Ses05F_impro01_M020,I told you it was line two A.,fru
Ses05F_impro01_F020,"Right, well, last time they told me, it was this line, and obviously, it's not true.",ang
Ses05F_impro01_M021,I don't know who told you that but they were wrong.  I'm sorry.,fru
Ses05F_impro01_F021,Do you have a manager I could speak with?,fru
Ses05F_impro01_M022,I am the manager.,xxx
Ses05F_impro01_F022,Are you being straight with me?,fru
Ses05F_impro01_M023,"I'm being very straight with you, ma'am.  There is nothing I can do for you.  You need to stand in line two A.",fru
Ses05F_impro01_F023,Fine.,fru
Ses05F_impro01_M024,Thank you very much.  You have a wonderful day.,xxx
Ses05F_impro02_F000,"baby, I need you to sit down.",xxx
Ses05F_impro02_M000,What is it?,neu
Ses05F_impro02_F001,um.,sad
Ses05F_impro02_M001,You can say it.,xxx
Ses05F_impro02_F002,I'm sorry.  It's just a lot ahh to explain. ahh I got a call--,sad
Ses05F_impro02_M002,Are you all right?,xxx
Ses05F_impro02_F003,"Yeah, um everything's fine so far. um",xxx
Ses05F_impro02_F004,"I got a call today,",sad
Ses05F_impro02_FXX0,And um--,xxx
Ses05F_impro02_M003,okay.,xxx
Ses05F_impro02_F005,I'm going to need to go overseas for a while.,sad
Ses05F_impro02_M004,You got called up.,ang
Ses05F_impro02_F006,Iraq.,fea
Ses05F_impro02_M005,I thought you said this wasn't going to happen for at least a year.,ang
Ses05F_impro02_F007,"I'm sorry.  I thought so. ""sigh""",xxx
Ses05F_impro02_M006,What am I going to do?,fru
Ses05F_impro02_F008,"I don't know ""sigh"".",sad
Ses05F_impro02_M007,I can't do this by myself. I I don't know how to do this.  You know how to do this.,xxx
Ses05F_impro02_M008,The kids-,fru
Ses05F_impro02_F009,I know.  I know.,sad
Ses05F_impro02_M009,Nobody's even here.  Your parents live on the other side of the country.,xxx
Ses05F_impro02_F010,"I know.  Well, we'll have to figure all that out.  I mean, I think the Army's going to provide childcare and help us out with that. um.",sad
Ses05F_impro02_M010,Where do you have to go?  Where are you going?,ang
Ses05F_impro02_F011,Iraq.,sad
Ses05F_impro02_M011,What are you going to do there?  Is it going to be dangerous?  What are you-?,xxx
Ses05F_impro02_F012,I think infantry.  I'm not sure.,sad
Ses05F_impro02_M012,It's--,xxx
Ses05F_impro02_M013,Can we do something else?  Can you tell them that you just had two kids?,xxx
Ses05F_impro02_F013,"It's going to be at least six months, probably a year. I tried.",fru
Ses05F_impro02_M014,I don't understand why they would just do something like this?,ang
Ses05F_impro02_F014,"I know, I know.  It's really, really messed up.",fru
Ses05F_impro02_M015,It doesn't make any sense.  It's stupid.  I told you you shouldn't go in the Army.,ang
Ses05F_impro02_F015,"Believe me, if I had a choice, I wouldn't have chosen this.",xxx
Ses05F_impro02_M016,I don't know I don't know what I'm going to do.  I don't know how to-,fru
Ses05F_impro02_F016,"You don't know how to what?  You'll be fine. I mean, you're a great parent. I know.",xxx
Ses05F_impro02_M017,"They're six months old. Six months old, they're tiny.",xxx
Ses05F_impro02_M018,I can't do this.  I've never done this before.  I don't know anything about this.,xxx
Ses05F_impro02_F017,"Well, maybe you should move in with my mom and she can help.",fru
Ses05F_impro02_M019,"Your Your mom, you want me to move in with your mom?",sur
Ses05F_impro02_F018,"I don't know, I'm just--I'm trying to think of something.",fru
Ses05F_impro02_M020,She doesn't even like me.  She's never liked me. No.,xxx
Ses05F_impro02_F019,"She likes you. Of course, she likes you.",xxx
Ses05F_impro02_MXX0,,xxx
Ses05F_impro02_M021,She likes you.  She likes the kids.,xxx
Ses05F_impro02_M022,"I no I can't- ""sigh""",xxx
Ses05F_impro02_F020,You can't what?,fru
Ses05F_impro02_M023,I can't let you go.  I can't let you go.  I'll call them.  I'll say something.  I'll do anything.  I'll tell them something different.,xxx
Ses05F_impro02_F021,I don't think there's anything we can do.,sad
Ses05F_impro02_M024,I'll tell them I'm sick and that you can't leave something.,sad
Ses05F_impro02_F022,"Well, we can try it.  Baby, don't beg me.  I mean, if there were anything that I could do, I would do it.  Believe me.  This is not what I want.",xxx
Ses05F_impro02_M025,It's not fair.,sad
Ses05F_impro02_F023,I know.  I know it's not fair.,sad
Ses05F_impro02_M026,Why has to be you?  There's all those other people.  Somebody else can go instead.  It's not right.,sad
Ses05F_impro02_F024,"Well, apparently nobody else can go.",sad
Ses05F_impro02_M027,What are you going to do that's any different than anybody else?,xxx
Ses05F_impro02_F025,"I don't know.  Baby, why are you asking me this?  It's just as hard for me.  Please, try to understand that.",fru
Ses05F_impro02_M028,"I don't know.  It's not me, so I'm the one who has to stay here.  I'm the one who has to take care of them, and I don't have-I don't have anybody else.  You're all I have.",xxx
Ses05F_impro02_F026,"I understand, baby.  I'm sorry. I mean try to understand I'm I'm scared myself.",fru
Ses05F_impro02_M029,I understand.  I'm worried about you.  I don't know what's going to happen to you.,sad
Ses05F_impro02_F027,I know.,sad
Ses05F_impro02_M030,Iraq of all-come on.  People die every day.,xxx
Ses05F_impro02_F028,I know.,sad
Ses05F_impro02_M031,I jus-,sad
Ses05F_impro02_F029,We'll figure something out.  We just have to ... we just have to think about this.  Could any of your family help us?,sad
Ses05F_impro02_M032,I don't know.,sad
Ses05F_impro02_F030,Maybe we should call your parents.,xxx
Ses05F_impro02_M033,Yeah.  I guess.  I don't know what they're going to say.,sad
Ses05F_impro02_M034,"Yeah, we'll call them.  We'll figure something out.  I'm sorry, I'm sorry, I'm sorry.  You're right.",sad
Ses05F_impro02_F031,I'm going to miss their first words.,sad
Ses05F_impro02_M035,I know.,sad
Ses05F_impro02_F032,You'll have to send me pictures and letters everyday.,sad
Ses05F_impro02_M036,"All the time, every day, every day.  They have e-mail over there and stuff like that, right? I can send you pictures.",sad
Ses05F_impro02_F033,I don't know. I hope so.,xxx
Ses05F_impro02_M037,You have to call me all the time whenever you can.  You have to tell me what you're doing and how you're doing.  Okay?,xxx
Ses05F_impro02_F034,"Yeah, as much as I can.",sad
Ses05F_impro02_M038,How long do we have?  When do you leave?,xxx
Ses05F_impro02_F035,"""sigh"" Three weeks.",sad
Ses05F_impro02_M039,Three weeks?,sur
Ses05F_impro02_F036,Yeah.,sad
Ses05F_impro02_M040,"I don't Okay.  Okay, we can do this.  We can do this.  It's okay.  We'll make it work.",xxx
Ses05F_impro02_F037,Yeah.,sad
Ses05F_impro02_M041,I love you.,sad
Ses05F_impro02_F038,"I love you.  I'm going to miss you so much. ""sigh""",sad
Ses05F_impro03_F000,"Okay, so big news.",exc
Ses05F_impro03_M000,What?,exc
Ses05F_impro03_M001,"Come on, what?",exc
Ses05F_impro03_F001,I'm getting married.,exc
Ses05F_impro03_M002,Shut up.,sur
Ses05F_impro03_F002,Yeah.,exc
Ses05F_impro03_M003,No way.,exc
Ses05F_impro03_F003,Yeah.,exc
Ses05F_impro03_M004,He asked you?,xxx
Ses05F_impro03_F004,Uh-huh.,exc
Ses05F_impro03_M005,"No way, when? when,when, When did it happen?",exc
Ses05F_impro03_F005,Just a couple days ago.,exc
Ses05F_impro03_M006,Oh my gosh.,exc
Ses05F_impro03_F006,[LAUGHTER],xxx
Ses05F_impro03_M007,And you actually said yes.  I can't believe it.  I never thought you would get married.,exc
Ses05F_impro03_F007,I know me neither.,exc
Ses05F_impro03_M008,Oh my gosh.,exc
Ses05F_impro03_F008,"Right, I thought I would be way older too. I thought I would be I be at least thirty something.",exc
Ses05F_impro03_M009,Oh absolutely.,exc
Ses05F_impro03_M010,"Well, we always said we'd be in our thirtieth when we got married. And we were going to get married to each other if we didn't by then",exc
Ses05F_impro03_F009,Yeah.,exc
Ses05F_impro03_F010,"I know, right. What'd we say, when we were thirty nine?",xxx
Ses05F_impro03_M011,"Thirty nine, yeah.  I can't believe it.  So you broke our pact. Thanks a lot.",exc
Ses05F_impro03_F011,Sorry.,exc
Ses05F_impro03_M012,"Thanks a lot.  Well, okay, you've got to tell me the details.  What did he say?  Where was it?  What happened?",exc
Ses05F_impro03_F012,"Um, Well, uh, I don't-I don't know how much planning he had done.",xxx
Ses05F_impro03_M013,"Okay.  That's okay, spontaneous is great.  Spontaneous is awesome.",exc
Ses05F_impro03_FXX0,"Actually, but--",xxx
Ses05F_impro03_F013,It was really beautiful.,xxx
Ses05F_impro03_M014,You've got to love that.,xxx
Ses05F_impro03_F014,"Yeah, we went to a really great jazz show, and um-",xxx
Ses05F_impro03_M015,"Nice, you love the jazz.",xxx
Ses05F_impro03_F015,"Yeah, and after, we went up to this um, this place like a restaurant on the roof kind of thing.",xxx
Ses05F_impro03_M016,"Oh, okay, yeah.",xxx
Ses05F_impro03_F016,So you know like late dinner and champagne and what not.,xxx
Ses05F_impro03_M017,Were you in Chicago?,xxx
Ses05F_impro03_F017,Mm-hmm.,xxx
Ses05F_impro03_M018,"Downtown, was it beautiful? of course it was beautiful",xxx
Ses05F_impro03_FXX1,yeah--,xxx
Ses05F_impro03_F018,"so beautiful, full moon.",xxx
Ses05F_impro03_M019,"What a guy.  I can't believe it.  So okay, so do you know any details?  When's it going to be?  Anything?",xxx
Ses05F_impro03_F019,I don't know.  I guess next summer.,xxx
Ses05F_impro03_M020,Am I in it?,exc
Ses05F_impro03_F020,"Yeah.  Yeah, of course.",exc
Ses05F_impro03_M021,"Okay, I certainly hope so, of course.",xxx
Ses05F_impro03_F021,So next fall I guess.,xxx
Ses05F_impro03_M022,Next fall.,xxx
Ses05F_impro03_F022,"Yeah, I like the autumn.",xxx
Ses05F_impro03_M023,Are you going to do it in town or are you out of town?,xxx
Ses05F_impro03_F023,"oh, We'll do it in town.",xxx
Ses05F_impro03_M024,"Oh, okay.",xxx
Ses05F_impro03_F024,"Yeah, his family doesn't live too far away, so I think-",xxx
Ses05F_impro03_M025,"Yeah, where's he from again?",xxx
Ses05F_impro03_F025,He's from Chicago as well.,xxx
Ses05F_impro03_M026,"Oh he is, okay.",xxx
Ses05F_impro03_F026,Yeah.,xxx
Ses05F_impro03_M027,"Cool, perfect.  Another Chicagoite, got to love it.",exc
Ses05F_impro03_F027,"It's so weird too, right, that like you can grow up so near somebody and never know them until you travel hundreds of miles away.",hap
Ses05F_impro03_MXX0,Yeah.,xxx
Ses05F_impro03_M028,"Exactly, yeah.  I can't believe you met him in Africa.",xxx
Ses05F_impro03_F028,I know,hap
Ses05F_impro03_M029,"And the chances, what are the chances of meeting somebody in Africa and then coming back to Chicago?",xxx
Ses05F_impro03_F029,"Right, being like oh, where are you from?  The U.S.  Where in the U.S.?  Chicago.  Where in Chicago?",hap
Ses05F_impro03_M030,[LAUGHTER] I am sil,hap
Ses05F_impro03_F030,"Knowing the neighborhood.  Yeah, it's pretty bizarre.",hap
Ses05F_impro03_M031,And now you're getting married.,exc
Ses05F_impro03_F031,Yeah.,hap
Ses05F_impro03_M032,That is amazing.  You must be so excited.  Did you tell your mom?,exc
Ses05F_impro03_F032,Mm-hmm.,hap
Ses05F_impro03_M033,"Oh, did she cry?",exc
Ses05F_impro03_F033,"Yeah, she loves him.",hap
Ses05F_impro03_M034,"I knew it.  I knew it, of course she does.  How could you not love Mr. Peace Corps worker man?  He's the nicest guy ever.",xxx
Ses05F_impro03_F034,"Yeah, she-yeah, that's my type.",hap
Ses05F_impro03_M035,[BREATHING],exc
Ses05F_impro03_M036,you.. I can't believe it.  I'm so happy for you.  This is exactly what you wanted.  It's your dream come true.,exc
Ses05F_impro03_F035,Thank you.,hap
Ses05F_impro03_M037,"The exact right guy, I fully approve.  He's a wonderful guy.  We have a great time.  He can drink.  That's awesome.",exc
Ses05F_impro03_F036,[LAUGHTER],hap
Ses05F_impro03_M038,[LAUGHTER],hap
Ses05F_impro03_F037,"Yeah, we all have to hang out now.",exc
Ses05F_impro03_M039,"Of course, of course she will ... of course she will.  Yeah, don't go and disappear like everyone else after they get married and I never see them again.  That'll make me mad.  You don't want to make me mad.  You know how I get when I get mad.",exc
Ses05F_impro03_FXX2,No.,xxx
Ses05F_impro03_FXX3,Yeah.,xxx
Ses05F_impro03_F038,"I mean, I I have I have some duty to the man I was going to marry if nobody else came up.",xxx
